,peopleCd,movieCd,cast
2540915,10058730,19808042,
2540919,20127467,19780078,
2540922,10076615,19780078,
2540927,20127589,19790044,
2540928,10061286,19790044,
2540934,10004384,19790044,
2540937,10089232,19770083,
2540941,10025764,19770083,
2540943,20127754,19768231,
2540944,10090252,19768231,
2540947,20127754,19720120,
2540948,10052203,19720120,
2540953,20127794,19780035,
2540956,10035797,19780035,
2540962,10047015,19780035,
2540969,10060325,19780035,
2540972,10089552,19880036,
2540975,20128593,19750087,
2540976,10072965,19750087,
2540979,20128593,19740025,
2540983,10058047,19740025,
2540984,20128594,19770041,
2540987,10036775,19770041,
2540991,20128631,19780044,
2540993,10040559,19780044,
2540998,10051581,19780044,
2541002,20128632,19780004,
2541004,10028248,19780004,
2541009,10042831,19780004,
2541015,10088420,19780004,
2541016,20128872,20100466,
2541023,20128873,20100466,
2541030,20128874,20100466,
2541037,20128875,20100466,
2541044,20128876,20100466,
2541051,20128877,20100466,
2541052,10051517,19780034,
2541056,10006047,19780034,
2541060,10054078,19780034,
2541061,10051517,19750094,
2541067,10049755,19750094,
2541069,20168000,20123703,
2541070,10057255,19950055,
2541071,20129053,19710231,
2541075,10089087,19710231,
2541078,20129409,19738201,
2541079,10052203,19738201,
2541086,20129617,20100551,
2541091,20129616,20100551,
2541096,20129615,20100551,
2541101,20129614,20100551,
2541106,20129613,20100551,
2541111,20129612,20100551,
2541120,20123143,20040726,
2541121,10013342,20040726,
2541127,20124673,20111879,
2541133,20124674,20111879,
2541136,20124170,20111879,
2541140,20124169,20111879,
2541146,10042114,20050162,
2541147,10091039,20050162,
2541149,10042114,20050215,
2541152,10039791,20050215,
2541156,20115452,20100731,
2541158,10057130,20100731,
2541161,10088568,20100731,
2541166,20115326,20100029,아람 핑클스타인
2541167,10074903,20100029,샌디 
2541172,20133905,20111898,
2541175,20122204,20111898,
2541178,20122203,20111898,
2541181,20122202,20111898,
2541186,10070522,19850006,
2541188,10002436,19850006,
2541193,10060565,19850006,
2541196,10070522,19830104,
2541198,10057208,19830104,
2541205,10060064,19830104,
2541210,10070522,19780060,
2541216,10054715,19780060,
2541221,10050333,19780060,
2541227,10060209,19780060,
2541240,10060430,19780060,
2541246,10072286,19780060,
2541248,10070522,19780055,
2541254,10066700,19780055,
2541257,10090302,19780055,
2541260,10070522,19780011,
2541265,10026405,19780011,
2541271,10003725,19780011,
2541274,10051581,19780011,
2541282,10070522,19770053,
2541285,10049755,19770053,
2541291,10052896,19770053,
2541292,10060442,19770053,
2541297,10052321,19970277,게오르그
2541298,10067457,19970031,
2541301,10000897,19970031,
2541302,10067457,19960061,
2541307,10005740,19960061,
2541312,10072608,19960061,이빈옥
2541315,10067457,19930057,
2541317,10006345,19930057,
2541320,10067457,19890049,
2541323,10028905,19890049,
2541325,20111470,20090118,
2541327,10057261,19750107,
2541330,10005267,19750107,
2541331,10005192,19740066,
2541334,20068389,19740066,
2541335,20166398,20158466,
2541337,20111352,19920033,
2541341,10050328,19920033,
2541342,10053830,19920033,
2541345,20111352,19900050,
2541348,10056981,19900050,
2541349,20111352,19900093,
2541352,10069007,19900093,
2541354,20111471,20070587,배우 A
2541359,20164249,20070587,조연출역
2541361,20080779,20070587,등장인물 A 
2541368,10062419,19770002,
2541369,10043792,19770002,
2541374,10058235,19770002,
2541379,10088964,19770002,
2541382,20165444,20141706,
2541385,10005822,19900038,
2541386,10005492,19900038,
2541390,10058199,19900038,
2541392,10057397,19910108,
2541396,10057461,19910108,
2541400,10008208,19910108,
2541404,10005792,19940023,
2541409,10061653,19940023,
2541411,10072958,19940023,
2541414,10005792,19910090,외칼
2541437,20165306,20112940,악동들
2541459,20164099,20112940,악동들 
2541481,20162167,20112940,악동들 
2541503,20157062,20112940,악동들
2541525,20154657,20112940,특별출연 
2541547,20152606,20112940,예사
2541569,20150538,20112940,악동들 
2541591,20150296,20112940,훈사 
2541613,20148941,20112940,악동들
2541635,20148609,20112940,악동들
2541657,20147819,20112940,아역
2541679,20147756,20112940,악동들
2541700,20146271,20112940,악동들 
2541722,20146267,20112940,악동들 
2541744,20145742,20112940,악동들 
2541766,20136153,20112940,악동들
2541788,20135315,20112940,악동들 
2541810,20131433,20112940,악동들
2541832,20130704,20112940,악동들
2541854,20125410,20112940,악동들
2541876,20125088,20112940,악동들
2541898,20124599,20112940,예사
2541931,20165273,20090481,Alley Kids 
2541941,10058078,20090481,Alley Kids 
2541951,20164161,20090481,Bus Passengers 
2541961,20162827,20090481,Alley Kids
2541965,10056146,20090481,엄마
2541982,20155225,20090481,Bin
2541992,20151014,20090481,Teachers
2542001,20150276,20090481,
2542002,20150276,20090481,
2542012,20150275,20090481,
2542013,20150275,20090481,
2542021,20132134,20090481,Jin
2542051,20165018,20101339,김준
2542071,20164518,20101339,출연 
2542091,20163611,20101339,
2542111,20160283,20101339,
2542131,20159228,20101339,
2542151,20158016,20101339,
2542171,20157458,20101339,
2542191,20151973,20101339,출연 
2542210,20143271,20101339,출연
2542227,20135006,20101339,출연 
2542246,20134464,20101339,출연 
2542266,20133645,20101339,
2542285,20132057,20101339,
2542305,20131406,20101339,출연 
2542326,10057208,19840005,
2542329,10035659,19840005,
2542335,10053658,19840005,
2542338,10057208,19830105,
2542340,10035418,19830105,
2542345,10037211,19830105,
2542347,10057208,19830098,
2542349,10035418,19830098,
2542354,10037211,19830098,
2542357,10057100,19910110,
2542359,10058792,19910110,
2542365,10058086,19720114,
2542367,10040561,19720114,
2542369,10054351,19720114,
2542372,20111356,19790064,
2542377,10004890,19790064,
2542383,10065246,19790064,
2542388,10061335,19810015,
2542391,10072672,19810015,
2542394,10028902,19810015,
2542400,10053835,19810015,
2542407,10061872,19810015,
2542409,10061335,19810010,
2542414,10072893,19810010,
2542416,10072921,19810010,
2542423,10061335,19770037,
2542426,20129809,19770037,
2542433,10051581,19770037,
2542436,10007544,19770037,
2542446,10071107,19770037,
2542449,10072218,19770037,
2542456,20111864,20101237,당시 계엄군 20사단 소대장 
2542458,20155731,20101237,"당시 시민군, 현 농업"
2542460,20142901,20101237,고 문재학 어머니
2542463,10056981,19920057,
2542466,10056981,19910057,
2542467,10040424,19910057,
2542470,10028841,20010026,수정 
2542474,10088372,20010026,병태
2542483,10090407,20010026,유경
2542487,10089415,20010026,의사
2542491,10006255,20010026,
2542494,10005854,19930030,
2542499,10054715,19930030,
2542501,10062156,19930030,
2542503,10057691,19910118,
2542506,10004058,19910118,
2542508,20127433,19750104,
2542509,20110986,19750104,
2542512,20127433,19750096,
2542513,10028248,19750096,
2542515,10005917,19950038,
2542520,10057450,19950038,
2542522,10061609,19950038,
2542530,20162673,20100061,창녕군 여성농민회
2542536,20158529,20100061,합천군 여성농민회
2542540,20111552,20100061,본인
2542549,20143679,20100061,합천군 여성농민회
2542555,20139007,20100061,강선희가족
2542560,20111553,20100061,본인
2542566,20111551,20100061,본인
2542574,10057461,19900045,
2542575,10088371,19900045,
2542580,10057461,19870082,
2542584,10072398,19870082,
2542587,10004058,19870082,
2542593,10005236,19870082,
2542598,10057453,20090785,
2542606,20156485,20090785,루비살롱 -본인역
2542610,20154824,20090785,조연출 
2542614,10002343,20090785,
2542618,10057607,19910015,
2542619,10047318,19910015,
2542621,10057607,19900027,
2542625,10057607,19900014,
2542627,10089552,19900014,
2542629,10024848,19900014,
2542637,20114952,20000047,
2542642,10062093,20000047,
2542645,10003862,20000047,
2542650,10056120,20000047,
2542659,10090386,20000047,
2542673,20162026,20000048,
2542684,20156357,20000048,
2542695,20150978,20000048,
2542706,20146739,20000048,
2542717,20129205,20000048,목소리출연
2542728,10025514,20000048,
2542736,20115072,20100332,나레이터(한국)
2542737,10023265,20100332,나레이터(영국)
2542741,20161432,20100564,인터뷰 
2542742,10005579,19920027,
2542745,10005579,20090128,
2542748,10055392,20090128,
2542750,10044894,20040653,
2542753,10048046,20040653,
2542754,20111732,20100824,내레이션
2542762,10054366,19910105,
2542763,20111271,19910105,
2542769,10025539,19910105,
2542772,10040540,19910105,
2542780,20160338,20100788,손오공
2542785,20158973,20100788,기타 목소리
2542790,20156231,20100788,보조출연 
2542795,20154317,20100788,쌀도사 
2542800,20153999,20100788,
2542805,20139054,20100788,보조출연 
2542811,20111630,19940064,
2542814,10072829,19940064,
2542816,10050988,19720012,
2542817,10050775,19730058,
2542820,10040437,19730058,
2542821,10005531,19910121,
2542826,10027819,19910121,
2542828,10061369,19910121,
2542832,10028842,20090784,본인
2542843,20152796,20090784,
2542849,20147170,20090784,
2542854,20137065,20090784,
2542859,20136287,20090784,
2542865,10036952,20090784,
2542876,10058318,19910116,
2542879,10072241,19910116,
2542885,10056900,19910116,
2542887,10087245,19910116,
2542893,10087502,19910116,
2542899,10058265,19830029,
2542901,10072322,19830029,
2542903,10003464,19830029,
2542909,20157735,20100351,출연 
2542912,20157132,20100351,해병대 일등수병 1929년생
2542915,20155258,20100351,전용택(일등중사 1930년생)
2542918,20151763,20100351,박명호(일등중사 1932년생) 
2542922,10072448,20090141,
2542925,10054728,20090141,
2542927,20110638,20070656,본인
2542928,10028834,20070656,
2542932,20157227,20070102,"빼꼼,후다닥,두치"
2542934,20155921,20070102,"꽁꽁,험,젊은 산타 "
2542936,20154536,20070102,나레이션
2542944,20155024,20100928,동구
2542949,20151048,20100928,필성 
2542954,10067458,20100928,박충식
2542958,20111682,20100928,영주
2542965,20111650,20100928,오사장
2542969,20111681,20100928,범인(엄지아빠)
2542975,10004646,19950035,
2542981,10005743,19950035,
2542986,10005007,19950035,
2542988,10053835,19950035,
2542991,10010611,19890156,레이몬드 배빗
2542994,10081054,19890156,찰리 배빗
2542996,10072321,19900064,기생1
2542998,10054153,19900064,
2543002,10020358,19860093,
2543004,10001255,19950201,
2543005,10047956,19950201,
2543007,10058279,19710042,
2543009,10005435,19760112,
2543011,10089087,19730042,
2543012,10072757,19730042,
2543015,10089087,20108894,
2543016,10004511,20040520,
2543021,10004990,20040520,
2543023,10067360,20040520,
2543026,10014943,19920161,
2543027,10041057,19920161,
2543029,10027862,19768180,
2543032,10007914,19768180,
2543036,20111411,19900024,
2543037,20114323,19900024,
2543040,20111411,19810043,
2543043,10051515,19810043,
2543050,10060446,19810043,
2543053,10087640,19810043,
2543056,10055433,19840043,
2543060,10003914,20050163,심학구
2543061,10000977,20050163,심청
2543067,10079455,20050163,이러니대감
2543070,10072226,20050163,
2543075,10004418,19950003,
2543076,10003186,19950003,
2543080,10028815,19950003,
2543082,10004352,19840019,
2543088,10087245,19840019,
2543093,10056430,19840019,
2543095,10089732,19840019,
2543098,10026786,19930053,
2543101,10005492,19930053,
2543108,20145962,20072075,수사관 
2543112,20113288,20072075,
2543115,10029343,20072075,
2543119,10082394,20072075,
2543126,10088441,20072075,
2543136,10070573,20060062,
2543140,10004241,20060062,
2543149,10019078,20060062,
2543162,10003826,20081078,
2543163,10003725,20081078,
2543169,10007624,20081078,
2543172,20128979,19710047,
2543173,20114491,19710047,
2543175,20145579,20070622,본인
2543178,10000863,19770009,
2543181,10004329,19770009,
2543187,10054988,19770009,
2543192,10070107,20000050,특별출연 
2543198,20144258,20000050,
2543203,10019045,20000050,
2543209,10060196,20000050,
2543217,10087685,19770016,
2543222,10035455,19770016,
2543224,10087685,19760027,
2543227,10002436,19808191,
2543231,10004384,19808191,
2543232,10004675,19808191,
2543235,10002436,19800053,
2543241,10060442,19800053,
2543246,10089950,19800053,
2543248,10002436,19770023,
2543250,10028248,19770023,
2543255,10003725,19770023,
2543257,10002436,19760170,
2543258,10088768,19760170,
2543260,10002436,19768227,
2543263,10058730,19768227,
2543264,10002436,19750042,
2543267,10058730,19750042,
2543269,10002436,19750040,
2543270,10028248,19750040,
2543274,20139759,20100988,출연 
2543276,20110743,20100988,"본인, 아들"
2543278,20110742,20100988,"본인, 엄마"
2543282,20110752,19860018,
2543288,10054715,19860018,
2543289,10050445,19860018,
2543295,10054857,19860018,
2543298,20110752,19768218,
2543299,10072257,19768218,
2543302,20110752,19740008,
2543306,20127410,19740008,
2543307,20114811,19740008,
2543310,20110752,19730026,
2543313,10056674,19730026,
2543316,20068044,20100027,
2543318,10080785,20100794,
2543320,10045530,20100794,
2543325,10046227,20100794,
2543329,20135613,20072067,최태영
2543330,10072815,20072067,
2543335,20127410,19910054,
2543336,10090029,19910054,
2543339,20127410,19800033,
2543344,10005007,19800033,
2543346,10001039,19800033,
2543353,10072286,19800033,
2543354,20127410,19780036,
2543362,10089727,19780036,
2543368,10072672,19780036,
2543371,10072286,19780036,
2543375,10087347,19780036,
2543383,20135004,20081727,
2543387,20132827,20081727,최종민
2543391,20132825,20081727,최종만
2543395,10055829,20081727,
2543399,10072544,20081727,
2543404,10000777,19830106,
2543411,10004530,19830106,
2543413,10054486,19830106,
2543416,10000777,19830100,
2543421,10058042,19830100,
2543423,10090355,19830100,
2543425,10000777,19820059,
2543432,10072672,19820059,
2543439,10035477,19820059,
2543443,10060446,19820059,
2543445,10000777,19820033,
2543451,10056616,19820033,
2543454,10070191,19820033,
2543457,10000777,19800026,
2543468,10072672,19800026,
2543472,10005553,19800026,
2543476,10054298,19800026,
2543485,10090220,19800026,
2543487,10000777,19720045,
2543490,10054604,19720045,
2543493,10089836,19960040,정애
2543494,10053830,19960040,
2543498,10089836,19910013,
2543504,10035640,19910013,
2543505,20112531,19900055,
2543509,20090285,19900055,
2543513,10048213,19900055,
2543515,10089827,19770031,
2543523,10090297,19770031,
2543526,10089727,19940045,
2543528,10029094,19830063,
2543529,10072257,19830063,
2543532,20132540,20129079,
2543533,20112374,20129079,
2543539,10005237,19980007,유빈
2543543,10058819,19980007,정은
2543545,10043054,19980007,지운
2543551,10052238,19980007,성완
2543557,10061948,19980007,예린
2543563,10029024,19860050,
2543564,10026667,19860050,
2543569,20111141,19860050,
2543574,10072708,19860050,
2543578,10006523,20080174,
2543581,10006561,20080174,
2543584,10066772,20080174,본인인터뷰이
2543591,10072672,19910042,
2543596,20110923,19910042,
2543604,10072786,19910042,
2543607,10061869,19910042,
2543617,10065878,19910042,
2543620,10072672,19910027,일본형사
2543622,10035889,19910027,
2543624,10056701,19910027,
2543627,10072672,19900021,지사장
2543630,10056159,19900021,
2543632,10072672,19900034,회장2
2543635,10057422,19900034,
2543641,10067471,19900034,
2543645,10072672,19900039,
2543646,10028905,19900039,
2543650,10089514,19900039,
2543652,10072672,19880055,장서방
2543656,20114323,19880055,
2543659,10072672,19870004,
2543662,10072672,19860035,
2543666,10056159,19860035,
2543670,10072672,19830071,
2543677,10087385,19830071,
2543680,10006320,19830071,
2543685,10004254,19830071,
2543693,10087648,19830071,
2543702,10070564,19830071,
2543706,10072672,19820083,
2543708,10000909,19820083,
2543714,10053835,19820083,
2543722,10056615,19820083,
2543725,10072768,19820083,
2543728,10006345,19950015,
2543731,10004324,19950015,
2543733,20052632,19768225,
2543734,10066922,19768225,
2543736,20052632,19720052,
2543739,20131603,20119543,꿍따리 유랑단 단원 
2543741,20131343,20119543,꿍따리 유랑단 단원
