,peopleCd,peopleNm,repRoleNm,filmoNames
7764,10000882,강진아,감독,동백꽃
7765,10072781,최진성,감독,동백꽃
7766,10056129,이송희일,감독,동백꽃
7767,20111117,이성은,감독,"혜화, 동"
7768,20188648,한인미,감독,"혜화, 동"
7769,20123348,소준문,감독,"혜화, 동"
7770,20110184,한지혜,감독,"혜화, 동"
7771,10027834,민용근,감독,"혜화, 동"
7772,10040599,신종훈,감독,"혜화, 동"
7773,20125387,송인욱,감독,런딤
7774,20161778,이용민,감독,런딤
7775,10087664,한옥례,감독,런딤
7776,10055192,이두용,감독,내시
7777,10040399,신상옥,감독,내시
7778,10054296,윤삼육,감독,내시
7779,20131414,이원태,감독,가비
7780,10060414,장윤현,감독,가비
7781,10056344,이시명,감독,2009로스트메모리즈
7782,10089822,홍종오,감독,물고기자리
7783,10006361,김형태,감독,물고기자리
7784,10003966,김동욱,감독,깡패수업
7785,10004438,김상진,감독,깡패수업
7786,10006219,김해곤,감독,"연애, 그 참을 수 없는 가벼움"
7787,10004780,김수형,감독,누가 꽃밭에 불을 지르랴
7788,10088267,허동우,감독,나의이름
7789,10047028,양윤호,감독,홀리데이
7790,20113871,고석진,감독,홀리데이
7791,10056854,이우철,감독,첼로-홍미주 일가 살인사건
7792,10004439,김상찬,감독,첼로-홍미주 일가 살인사건
7793,10062030,정우철,감독,첼로-홍미주 일가 살인사건
7794,10054898,이규형,감독,"DMZ, 비무장지대"
7795,10001829,고형주,감독,녹색의자
7796,10004121,김문흠,감독,녹색의자
7797,10029409,박철수,감독,녹색의자
7798,20322109,이호경,감독,교회오빠
7799,20112640,안지혜,감독,망원동 인공위성
7800,20235166,한선희,감독,망원동 인공위성
7801,20179028,김형주,감독,망원동 인공위성
7802,20285152,필동,감독,필동
7803,20113565,박상욱,감독,밍크코트
7804,10055906,이상철,감독,밍크코트
7805,10040487,신아가,감독,밍크코트
7806,20288690,임지선,감독,닥터
7807,10004653,김성홍,감독,닥터
7808,20185555,배현지,감독,닥터
7809,20184068,김유정,감독,닥터
7810,10014556,랜다 헤인즈,감독,닥터
7811,10077956,크리스틴 라티,감독,닥터
7812,20110765,박선욱,감독,90분
7813,20111890,박세현,감독,여자 없는 세상
7814,20112624,박유찬,감독,여자 없는 세상
7815,20151358,김태훈,감독,여자 없는 세상
7816,10028506,박기용,감독,여자 없는 세상
7817,10037201,송재윤,감독,여자 없는 세상
7818,10005071,김완기,감독,뜨거운 비
7819,10000847,강정수,감독,우리사랑 이대로
7820,10029409,박철수,감독,물 위를 걷는 여자
7821,10055192,이두용,감독,뽕 2
7822,10054296,윤삼육,감독,뽕 2
7823,20110835,박영진,감독,뽕 2
7824,10005375,김응천,감독,대학들개
7825,10056675,이영우,감독,대학들개
7826,10005375,김응천,감독,스물 하나의 비망록
7827,20238307,신진우,감독,비스티걸스
7828,20375088,권상준,감독,나는 갈매기
7829,20273350,김대철,감독,나는 갈매기
7830,10029224,박종영,감독,나는 갈매기
7831,10002002,곽재용,감독,피아노 치는 대통령
7832,10004423,김상우,감독,피아노 치는 대통령
7833,10002397,권성국,감독,피아노 치는 대통령
7834,10061259,전만배,감독,피아노 치는 대통령
7835,20111026,이기호,감독,지워야 산다
7836,20289471,최재후,감독,지워야 산다
7837,10004760,김수용,감독,화려한 외출
7838,20124455,안형혜,감독,화려한 외출
7839,10001439,고경아,감독,화려한 외출
7840,10065809,조문진,감독,화려한 외출
7841,10089107,호산,감독,화려한 외출
7842,10004760,김수용,감독,화려한 외출
7843,20124455,안형혜,감독,화려한 외출
7844,10001439,고경아,감독,화려한 외출
7845,10065809,조문진,감독,화려한 외출
7846,10089107,호산,감독,화려한 외출
7847,10056145,이수성,감독,지렁이
7848,10054571,윤학렬,감독,지렁이
7849,10005846,김지용,감독,블러디쉐이크
7850,10057304,이정원,감독,러브씬
7851,20110918,박진성,감독,아일랜드 - 시간을 훔치는 섬
7852,10004574,김성덕,감독,은장도
7853,20147796,김도현,감독,아이 러브 유
7854,10050848,요나이야마 아키히로,감독,아이 러브 유
7855,10047415,오사와 유타카,감독,아이 러브 유
7856,10049723,여균동,감독,미인(美人)
7857,20147796,김도현,감독,미인(美人)
7858,20111445,이상우,감독,미인(美人)
7859,10029969,방은진,감독,학생부군신위
7860,10029409,박철수,감독,학생부군신위
7861,10029381,박찬욱,감독,여섯 개의 시선
7862,10049723,여균동,감독,여섯 개의 시선
7863,10058650,임순례,감독,여섯 개의 시선
7864,10058106,이현승,감독,여섯 개의 시선
7865,10062188,정재은,감독,여섯 개의 시선
7866,10036874,손영성,감독,여섯 개의 시선
7867,10029363,박진표,감독,여섯 개의 시선
7868,10006269,김현수,감독,여섯 개의 시선
7869,20111272,안철호,감독,저스트 프렌즈
7870,10003590,김초희,감독,북촌방향
7871,10089497,홍상수,감독,북촌방향
7872,20153480,이희섭,감독,모피를 입은 비너스
7873,10065915,조성규,감독,모피를 입은 비너스
7874,10037137,송예섭,감독,모피를 입은 비너스
7875,20122883,마르제 지페트,감독,모피를 입은 비너스
7876,20122882,빅토르 니우엔후즈,감독,모피를 입은 비너스
7877,10016457,로만 폴란스키,감독,모피를 입은 비너스
7878,10035443,서세원,감독,젓가락
7879,10053694,유상곤,감독,사자성어
7880,10057547,이지상,감독,사자성어
7881,10056129,이송희일,감독,사자성어
7882,20153480,이희섭,감독,어떤이의 꿈
7883,20177441,백재호,감독,어떤이의 꿈
7884,10065915,조성규,감독,어떤이의 꿈
7885,10005593,김정우,감독,색다른 동거
7886,10029381,박찬욱,감독,싸이보그지만 괜찮아
7887,10004407,김상만,감독,싸이보그지만 괜찮아
7888,20122507,석민우,감독,싸이보그지만 괜찮아
7889,10057331,이정호,감독,마고
7890,10062309,정창욱,감독,마고
7891,10000939,강현일,감독,마고
7892,20309910,김상규,감독,아름다운 유산
7893,20112712,김창만,감독,아름다운 유산
7894,10006159,김태희,감독,"동거, 동락"
7895,10004338,김보정,감독,"동거, 동락"
7896,10054495,윤종빈,감독,용서받지 못한 자
7897,20067121,신민재,감독,용서받지 못한 자
7898,20120950,김인배,감독,용서받지 못한 자
7899,10054294,윤부희,감독,용서받지 못한 자
7900,10058106,이현승,감독,용서받지 못한 자
7901,10027878,민환기,감독,용서받지 못한 자
7902,10078519,클린트 이스트우드,감독,용서받지 못한 자
7903,10054495,윤종빈,감독,용서받지 못한 자
7904,20067121,신민재,감독,용서받지 못한 자
7905,20120950,김인배,감독,용서받지 못한 자
7906,10054294,윤부희,감독,용서받지 못한 자
7907,10058106,이현승,감독,용서받지 못한 자
7908,10027878,민환기,감독,용서받지 못한 자
7909,10078519,클린트 이스트우드,감독,용서받지 못한 자
7910,10030331,백승화,감독,춤추는 동물원
7911,20110576,김결,감독,춤추는 동물원
7912,20220075,서유리,감독,춤추는 동물원
7913,20110569,박성용,감독,춤추는 동물원
7914,20126213,배광수,감독,"열여덟, 열아홉"
7915,10004652,김성호,감독,거울속으로
7916,10000783,강우석,감독,거울속으로
7917,10086840,하명중,감독,몸 전체로 사랑을
7918,10089911,홍파,감독,몸 전체로 사랑을
7919,10089911,홍파,감독,몸 전체로 사랑을
7920,10086840,하명중,감독,몸 전체로 사랑을
7921,10089911,홍파,감독,몸 전체로 사랑을
7922,10089911,홍파,감독,몸 전체로 사랑을
7923,10005151,김용화,감독,국가대표 완결판-못 다한 이야기
7924,20365234,홍승기,감독,숨
7925,20330485,김진범,감독,숨
7926,20112401,문시현,감독,숨
7927,20240566,고마음,감독,숨
7928,20309835,안지현,감독,숨
7929,10003696,김기덕,감독,숨
7930,10061439,전재홍,감독,숨
7931,20276830,채의석,감독,숨
7932,20245149,박대환,감독,숨
7933,20113302,권현주,감독,숨
7934,20112075,김건,감독,숨
7935,10087899,함경록,감독,숨
7936,20112322,김의균,감독,숨
7937,10049777,여인원,감독,숨
7938,10060191,장민용,감독,숨
7939,20365234,홍승기,감독,숨
7940,20330485,김진범,감독,숨
7941,20112401,문시현,감독,숨
7942,20240566,고마음,감독,숨
7943,20309835,안지현,감독,숨
7944,10003696,김기덕,감독,숨
7945,10061439,전재홍,감독,숨
7946,20276830,채의석,감독,숨
7947,20245149,박대환,감독,숨
7948,20113302,권현주,감독,숨
7949,20112075,김건,감독,숨
7950,10087899,함경록,감독,숨
7951,20112322,김의균,감독,숨
7952,10049777,여인원,감독,숨
7953,10060191,장민용,감독,숨
7954,10057659,이창동,감독,두 번째 사랑
7955,20065238,김진아,감독,두 번째 사랑
7956,10082007,파미가 베라,감독,두 번째 사랑
7957,20189913,이주호,감독,수퍼 디스코
7958,20268511,최수아,감독,질투
7959,20267939,윤귀민,감독,질투
7960,10087805,한형모,감독,질투
7961,10086407,필립 가렐,감독,질투
7962,10028788,박성호,감독,질투
7963,10005423,김인수,감독,질투
7964,10077740,크리스토프 오노레,감독,러브 송
7965,10034595,사토 신스케,감독,러브 송
7966,10030855,베르나르도 베르톨루치,감독,몽상가들
7967,20174889,오정택,감독,몽상가들
7968,20326292,이건우,감독,이별의 목적
7969,20276292,김보늬,감독,이별의 목적
7970,10072447,최야성,감독,제3구역
7971,10055192,이두용,감독,아메리카 방문객
7972,20309320,이종은,감독,산티아고의 흰 지팡이 
7973,20214911,박소현,감독,우리 학교
7974,10089612,홍수동,감독,우리 학교
7975,10060189,장민승,감독,4인용 식탁
7976,10056147,이수연,감독,4인용 식탁
7977,10058131,이로이,감독,4인용 식탁
7978,10062013,정용주,감독,4인용 식탁
7979,10062208,정정화,감독,4인용 식탁
7980,20111176,신재호,감독,따라지: 비열한 거리 무삭제판
7981,20110508,송정우,감독,여의도
7982,10040658,신태라,감독,브레인웨이브
7983,10002002,곽재용,감독,무림여대생
7984,10005590,김정용,감독,아라한
7985,20120501,임흥순,감독,려행
7986,10004595,김성수,감독,애마부인 9
7987,10035704,석도원,감독,애마부인 8
7988,10066684,조연수,감독,분홍돌고래
7989,20112027,한혜진,감독,분홍돌고래
7990,10055192,이두용,감독,뽕 3
7991,10055615,이병주,감독,미아리텍사스
7992,10056203,이숭환,감독,열애
7993,10057180,이장호,감독,열애
7994,10032825,블레이크 에드워즈,감독,열애
7995,10089529,홍성기,감독,열애
7996,20170223,김병훈,감독,열애
7997,10006413,김호선,감독,열애
7998,10000653,강상룡,감독,열애
7999,10054925,이금룡,감독,열애
8000,10089911,홍파,감독,열애
8001,10056203,이숭환,감독,열애
8002,10057180,이장호,감독,열애
8003,10032825,블레이크 에드워즈,감독,열애
8004,10089529,홍성기,감독,열애
8005,20170223,김병훈,감독,열애
8006,10006413,김호선,감독,열애
8007,10000653,강상룡,감독,열애
8008,10054925,이금룡,감독,열애
8009,10089911,홍파,감독,열애
8010,10072139,최기풍,감독,1991 인간시장 3
8011,10000653,강상룡,감독,89 인간시장 오 하나님
8012,10004760,김수용,감독,87 맨발의 청춘
8013,10005375,김응천,감독,87 맨발의 청춘
8014,10072874,최현민,감독,87 맨발의 청춘
8015,10035802,설태호,감독,LA용팔이
8016,10056675,이영우,감독,인간시장2 - 불타는 욕망
8017,10007420,나한봉,감독,이 한몸 돌이 되어
8018,10056675,이영우,감독,"인간시장, 작은 악마 스물두살의 자서전"
8019,10001683,고영남,감독,비목(碑木)
8020,10005375,김응천,감독,개선문
8021,10018641,루이스 마일스톤,감독,개선문
8022,10035706,석래명,감독,우리들의 고교시대
8023,10005375,김응천,감독,우리들의 고교시대
8024,10005950,김진태,감독,우리들의 고교시대
8025,10054296,윤삼육,감독,쌍무지개 뜨는언덕
8026,10062460,정회철,감독,쌍무지개 뜨는언덕
8027,10086840,하명중,감독,얄개행진곡
8028,10035706,석래명,감독,얄개행진곡
8029,10005950,김진태,감독,얄개행진곡
8030,10054296,윤삼육,감독,얄개행진곡
8031,10086840,하명중,감독,자! 지금부터야
8032,10062140,정인엽,감독,자! 지금부터야
8033,10005375,김응천,감독,첫눈이 내릴때
8034,20111038,변희철,감독,첫눈이 내릴때
8035,10036940,손창호,감독,첫눈이 내릴때
8036,10058164,이형표,감독,괴짜만세
8037,10005375,김응천,감독,고교 우량아
8038,10054296,윤삼육,감독,고교 우량아
8039,10005375,김응천,감독,이 다음에 우리는
8040,20111038,변희철,감독,이 다음에 우리는
8041,10062145,정인철,감독,학도의용군
8042,10072851,최하원,감독,학도의용군
8043,10058483,임권택,감독,낙동강은 흐르는가
8044,20172723,장현상,감독,사돈의 팔촌
8045,20344205,이형구,감독,사돈의 팔촌
8046,20186574,장현영,감독,사돈의 팔촌
8047,20226994,왕민철,감독,"동물, 원"
8048,20114792,이종석,감독,더 킥
8049,20114042,프라챠 핀카엡,감독,더 킥
8050,20320342,김준기,감독,더 블랙
8051,20227362,김재현,감독,더 블랙
8052,20233987,유민아,감독,더 블랙
8053,20181542,김진유,감독,더 블랙
8054,20216966,차지훈,감독,더 블랙
8055,10055302,이마리오,감독,더 블랙
8056,20181371,김재식,감독,이방인들
8057,10072512,최용석,감독,이방인들
8058,20112554,손승웅,감독,이방인들
8059,10004779,김수현,감독,창피해
8060,10004407,김상만,감독,러브토크
8061,10056949,이윤기,감독,러브토크
8062,10005382,김의석,감독,북경반점
8063,10060606,장항준,감독,북경반점
8064,10060414,장윤현,감독,연풍연가
8065,10008226,노진수,감독,연풍연가
8066,10028547,박대영,감독,연풍연가
8067,10005148,김용한,감독,연풍연가
8068,10057547,이지상,감독,둘 하나 섹스
8069,10058847,임창재,감독,둘 하나 섹스
8070,10005373,김응수,감독,시간은 오래 지속된다
8071,10004353,김본,감독,베이비 세일
8072,10060090,장길수,감독,나는 소망한다 내게 금지된 것을
8073,10056344,이시명,감독,나는 소망한다 내게 금지된 것을
8074,20066783,박성훈,감독,도둑맞곤 못살아
8075,10054492,윤제균,감독,도둑맞곤 못살아
8076,10058461,임경수,감독,도둑맞곤 못살아
