,movieCd,auditNo,watchGradeNm,watchCd
4134,19920032,92-369,연소자관람불가,19
4135,19920041,92-77,연소자관람불가,19
4136,19880037,88-149,연소자관람불가,19
4137,20100127,2010-F62,12세이상관람가,12
4138,20040513,2004-F073,12세관람가,12
4139,20090929,2010-F29,청소년관람불가,19
4140,20040706,2004-F333,15세관람가,15
4141,19990207,99-F013,12세관람가,12
4142,19980280,K98-295,15세 미만인 자는 관람할 수 없는 등급 ,15
4143,19980185,K98-7,15세 미만인 자는 관람할 수 없는 등급 ,15
4144,19980112,K98-60,18세 미만인 자는 관람할 수 없는 등급,19
4145,19950123,95-4,연소자관람불가,19
4146,19930117,93-105,고등학생이상관람가,15
4147,19910237,91-163,고등학생이상관람가,15
4148,19910312,91-328,고등학생이상관람가,15
4149,19860124,86-166,연소자관람가,all
4150,20050152,2005-F258,12세관람가,12
4151,20020018,2002-F355,15세관람가,15
4152,20000166,2000-F111,18세관람가,19
4153,20000111,2000-F025,12세관람가,12
4154,19970323,K97-50,18세 미만인 자는 관람할 수 없는 등급,19
4155,19980158,97-267,연소자관람불가,19
4156,19960330,96-370,고등학생이상관람가,15
4157,19940095,94-18,연소자관람불가,19
4158,19930101,93-56,고등학생이상관람가,15
4159,19900271,90-174,연소자관람불가,19
4160,20050184,2005-F207,15세관람가,15
4161,20050041,2005-F038,15세관람가,15
4162,20060113,2006-F102,18세관람가,19
4163,19970320,K97-57,15세 미만인 자는 관람할 수 없는 등급 ,15
4164,19970108,96-465,고등학생이상관람가,15
4165,19960241,96-249,중학생이상관람가,12
4166,19950346,95-364,연소자관람불가,19
4167,19990238,99-F048,18세관람가,19
4168,19960266,96-140,연소자관람불가,19
4169,19950360,95-372,연소자관람불가,19
4170,19950169,95-141,고등학생이상관람가,15
4171,19960175,96-117,연소자관람불가,19
4172,19900302,90-303,고등학생이상관람가,15
4173,20050024,2004-F377,12세관람가,12
4174,19900349,90-384,연소자관람가,all
4175,20100076,2010-F61,15세이상관람가,15
4176,20080071,2008-F50,청소년관람불가,19
4177,20090932,2010-F86,청소년관람불가,19
4178,20050130,2005-F144,18세관람가,19
4179,20040689,2004-F259,15세관람가,15
4180,20040524,2004-F093,18세관람가,19
4181,20000096,2000-F011,12세관람가,12
4182,19980126,K98-23,15세 미만인 자는 관람할 수 없는 등급 ,15
4183,19960126,96-3,고등학생이상관람가,15
4184,19940100,94-31,고등학생이상관람가,15
4185,19900204,90-115,연소자관람가,all
4186,20161961,2016-MF00564 ,15세이상관람가,15
4187,19950348,95-382,연소자관람불가,19
4188,20060180,2006-F194,전체관람가,all
4189,19960057,96-37 ,고등학생이상관람가,15
4190,19700034,,12세이상관람가,12
4191,19920065,92-127,연소자관람불가,19
4192,19860083,86-144,연소자관람불가,19
4193,19840063,6272,연소자관람불가,19
4194,19820089,,국민학생관람불가,12
4195,20152981,2015-MF00845 ,15세이상관람가,15
4196,20100330,2010-F236,청소년관람불가,19
4197,20090157,2009-F78,15세이상관람가,15
4198,20060375,2007-FMV74,전체관람가,all
4199,20060080,2006-F069,전체관람가,all
4200,20050137,2005-F021,12세관람가,12
4201,20040670,2004-F203,15세관람가,15
4202,20100039,2010-F24,전체관람가,all
4203,19688015,,,all
4204,19969014,2000-F079,전체관람가,all
4205,20040698,2004-F300,12세관람가,12
4206,19990239,99-F075,12세관람가,12
4207,19980067,K98-6,18세 미만인 자는 관람할 수 없는 등급,19
4208,19970315,K97-51,18세 미만인 자는 관람할 수 없는 등급,19
4209,19960180,96-147,연소자관람불가,19
4210,19950250,95-235,고등학생이상관람가,15
4211,19940148,94-93,연소자관람불가,19
4212,19900293,90-277,연소자관람불가,19
4213,19900205,90-149,연소자관람불가,19
4214,19850094,,국민학생관람불가,12
4215,19850093,,연소자관람불가,19
4216,19840086,,연소자관람불가,19
4217,20070422,2007-F299,12세이상관람가,12
4218,19770096,,,all
4219,20060152,2006-F165,18세관람가,19
4220,20040582,2004-F146,12세관람가,12
4221,20040509,2004-F045,12세관람가,12
4222,19850060,85-40,국민학생관람불가,12
4223,19920068,92-134,연소자관람불가,19
4224,19900067,90-340,고등학생이상관람가,15
4225,20040681,2004-F266,18세관람가,19
4226,19940034,94-249,연소자관람불가,19
4227,19890003,89-14,연소자관람불가,19
4228,19670059,,12세이상관람가,12
4229,19860042,86-87,연소자관람불가,19
4230,20000032,2000-F269,18세관람가,19
4231,19940007,94-444,연소자관람불가,19
4232,19900043,90-421,연소자관람불가,19
4233,19900009,90-26 ,연소자관람불가,19
4234,19890066,89-287,연소자관람불가,19
4235,19880049,88-160,연소자관람불가,19
4236,19860044,85-49,연소자관람불가,19
4237,19860016,6346,국민학생관람불가,12
4238,19860009,6300,연소자관람가,all
4239,19860003,85-22,국민학생관람불가,12
4240,20080904,6281,연소자관람불가,19
4241,19840026,,연소자관람불가,19
4242,19820063,6084,연소자관람불가,19
4243,19970038,97-123,연소자관람불가,19
4244,19950009,95-229,연소자관람불가,19
4245,19920072,92-83,고등학생이상관람가,15
4246,19910058,91-375,고등학생이상관람가,15
4247,19920023,92-511,연소자관람불가,19
4248,19920052,92-184,중학생이상관람가,12
4249,19790012,,국민학생관람불가,12
4250,19920079,92-46,고등학생이상관람가,15
4251,20124017,2012-F532,청소년관람불가,19
4252,19910097,91-225,연소자관람가,all
4253,19780015,,12세이상관람가,12
4254,19768232,,,all
4255,19910010,91-118,연소자관람가,all
4256,19850066,85-51,연소자관람불가,19
4257,19830041,,연소자관람불가,19
4258,19820069,6109,국민학생관람불가,12
4259,19800064,5934,연소자관람불가,19
4260,19790017,,국민학생관람불가,12
4261,19780062,,12세이상관람가,12
4262,19780048,,청소년관람불가,19
4263,19780023,,12세이상관람가,12
4264,19770063,,12세이상관람가,12
4265,19770062,,12세이상관람가,12
4266,19770057,,12세이상관람가,12
4267,19770019,,12세이상관람가,12
4268,19810069,,,all
4269,20050144,2005-F178,12세관람가,12
4270,20153311,2015-MF00930 ,전체관람가,all
4271,20148009,2014-MF00259 ,12세이상관람가,12
4272,20119432,2011-F21,15세이상관람가,15
4273,20040733,2004-F319,15세관람가,15
4274,20050173,2005-F303,18세관람가,19
4275,19980109,K98-44,12세 미만인 자는 관람할 수 없는 등급,12
4276,19790078,,국민학생관람불가,12
4277,20010203,2000-F246,18세관람가,19
4278,20000156,2000-F104,전체관람가,all
4279,19980187,K98-177,15세 미만인 자는 관람할 수 없는 등급 ,15
4280,19940343,94-328,중학생이상관람가,12
4281,20070437,2007-F241,청소년관람불가,19
4282,20000087,2000-F010,전체관람가,all
4283,19980156,K98-100,12세 미만인 자는 관람할 수 없는 등급,12
4284,19970245,97-306,연소자관람불가,19
4285,19950121,95-53,고등학생이상관람가,15
4286,19950078,95-11,연소자관람가,all
4287,19930176,93-233,중학생이상관람가,12
4288,19970234,97-254,고등학생이상관람가,15
4289,20000322,2000-F374,12세관람가,12
4290,19990131,99-020,15세 미만인 자는 관람할 수 없는 등급 ,15
4291,19980279,K98-282,모든 관람객이 관람할 수 있는 등급,all
4292,19970154,97-113,고등학생이상관람가,15
4293,19950373,96-388,고등학생이상관람가,15
4294,19950244,95-231,연소자관람가,all
4295,19940215,94-161,중학생이상관람가,12
4296,20108161,,,all
4297,20163218,2016-MF00162 ,청소년관람불가,19
4298,20158951,2015-MF00893 ,전체관람가,all
4299,20155491,2015-MF01044,청소년관람불가,19
4300,20142623,2015-MF00879,청소년관람불가,19
4301,19840057,6263,연소자관람불가,19
4302,19658057,,,all
4303,19820016,6049,연소자관람불가,19
4304,19800011,5879,연소자관람불가,19
4305,19780075,,,all
4306,20113991,2011-F716,청소년관람불가,19
4307,20136000,2015-MF00714 ,15세이상관람가,15
4308,20153313,2015-MF00858 ,전체관람가,all
4309,19940321,94-309,연소자관람불가,19
4310,19830011,,연소자관람불가,19
4311,20209425,2020-MF01534,15세이상관람가,15
4312,20090688,2009-F383,15세이상관람가,15
4313,19970155,97-126,중학생이상관람가,12
4314,19940397,94-406,연소자관람불가,19
4315,19890136,89-61,연소자관람불가,19
4316,20060110,2006-F126,15세관람가,15
4317,20060018,2006-F021,전체관람가,all
4318,19820001,99-F152,18세관람가,19
4319,20060131,2006-F156,18세관람가,19
4320,20090866,2009-F427,전체관람가,all
4321,20071013,2008-F475,12세이상관람가,12
4322,20120541,2012-F745,15세이상관람가,15
4323,20101244,2015-MF00870 ,청소년관람불가,19
4324,20155275,2015-MF01238 ,청소년관람불가,19
4325,20158203,2015-MF01316,청소년관람불가,19
4326,19910094,91-273,고등학생이상관람가,15
4327,19900003,90-65,연소자관람불가,19
4328,19880071,88-325,연소자관람불가,19
4329,19880048,88-175,연소자관람불가,19
4330,19860048,85-99,국민학생관람불가,12
4331,19850038,6335,연소자관람불가,19
4332,19850012,6261,연소자관람가,all
4333,19850004,6278,연소자관람불가,19
4334,19860029,6301,연소자관람불가,19
4335,19840066,6286,연소자관람불가,19
4336,19830089,,국민학생관람불가,12
4337,19830045,6152,국민학생관람불가,12
4338,19830042,6167,국민학생관람불가,12
4339,19830036,6133,연소자관람불가,19
4340,19830030,,국민학생관람불가,12
4341,19820087,6135,연소자관람불가,19
4342,19820067,6111,연소자관람불가,19
4343,19820062,6098,연소자관람불가,19
4344,19820048,6075,국민학생관람불가,12
4345,19820045,,국민학생관람불가,12
4346,19820037,6066,연소자관람불가,19
4347,19820031,6067,연소자관람불가,19
4348,20081146,6022,연소자관람가,all
4349,19810014,,국민학생관람불가,12
4350,19830086,5942,연소자관람불가,19
4351,19800112,5957,국민학생관람불가,12
4352,19800003,,국민학생관람불가,12
4353,19800002,,연소자관람불가,19
4354,19790032,,국민학생관람불가,12
4355,19790028,,국민학생관람불가,12
4356,19780053,,12세이상관람가,12
4357,19780108,,12세이상관람가,12
4358,19760018,,12세이상관람가,12
4359,19750154,,12세이상관람가,12
4360,19750081,,12세이상관람가,12
4361,19740059,,15세이상관람가,15
4362,19730044,,15세이상관람가,15
4363,19720005,,전체관람가,all
4364,19710048,,12세이상관람가,12
4365,19710002,,전체관람가,all
4366,20155413,2015-MF00985 ,청소년관람불가,19
4367,19860031,86-68,연소자관람불가,19
4368,20156870,2015-MF00972,청소년관람불가,19
4369,19910002,91-137,고등학생이상관람가,15
4370,20090951,2010-F157,15세이상관람가,15
4371,20090104,94-111,연소자관람불가,19
4372,19920006,92-521,연소자관람불가,19
4373,19920056,92-153,연소자관람불가,19
4374,19890065,89-281,연소자관람불가,19
4375,20090411,2009-F217,15세이상관람가,15
4376,20133661,2013-MF00638 ,청소년관람불가,19
4377,19970308,K97-36,18세 미만인 자는 관람할 수 없는 등급,19
4378,20080591,,,all
4379,19368016,,,all
4380,19240008,,,all
4381,19750075,,12세이상관람가,12
4382,19740074,,15세이상관람가,15
4383,19740035,,12세이상관람가,12
4384,19740110,,12세이상관람가,12
4385,20100825,2010-F63,전체관람가,all
4386,20040463,2004-F032,전체관람가,all
4387,19608108,,,all
4388,19890058,89-258,연소자관람불가,19
4389,19880081,88-337,연소자관람불가,19
4390,19850046,6345,국민학생관람불가,12
4391,19780026,,12세이상관람가,12
4392,19910114,91-422,연소자관람불가,19
4393,20090850,2009-F411,전체관람가,all
4394,19830090,,연소자관람불가,19
4395,19850024,6333,연소자관람가,all
4396,19800133,5958,연소자관람불가,19
4397,19780020,,12세이상관람가,12
4398,19720033,,12세이상관람가,12
4399,19740002,,전체관람가,all
4400,20101038,2010-F417,전체관람가,all
4401,19740093,,15세이상관람가,15
4402,20100807,2010-F345 ,12세이상관람가,12
4403,19940429,94-427,중학생이상관람가,12
4404,20000014,2000-F074,12세관람가,12
4405,19890020,89-25,고등학생이상관람가,15
4406,19880060,88-289,고등학생이상관람가,15
4407,19860069,86-162,국민학생관람불가,12
4408,20090596,2009-F354,청소년관람불가,19
4409,20060105,2006-F119,15세관람가,15
4410,19880078,88-357,연소자관람가,all
4411,19850028,6334,국민학생관람불가,12
4412,19850014,6312,국민학생관람불가,12
4413,20030032,2003-F056,전체관람가,all
4414,20113262,2011-F648,전체관람가,all
4415,20100737,2010-F302,전체관람가,all
4416,20000066,2000-F187,전체관람가,all
4417,19860019,6342,국민학생관람불가,12
4418,19830065,6186,연소자관람불가,19
4419,19800131,5949,연소자관람불가,19
4420,19800128,5954,연소자관람불가,19
4421,19800041,5907,연소자관람불가,19
4422,19800009,5884,연소자관람불가,19
4423,19790065,,국민학생관람불가,12
4424,19790004,,국민학생관람불가,12
4425,19780030,,12세이상관람가,12
4426,19770038,,12세이상관람가,12
4427,19790066,,국민학생관람불가,12
4428,19780024,,전체관람가,all
4429,19970024,97-221,연소자관람가,all
4430,19780002,,전체관람가,all
4431,19758049,,,all
4432,19730047,,12세이상관람가,12
4433,19720047,,15세이상관람가,15
4434,19710006,,전체관람가,all
4435,19600039,,,all
4436,19600096,,,all
4437,20148982,2015-MF00348 ,전체관람가,all
4438,20100662,2015-MF00366 ,청소년관람불가,19
4439,19590006,,12세이상관람가,12
4440,20138502,2013-MF00356 ,전체관람가,all
4441,19850078,85-72,연소자관람불가,19
4442,20050100,2005-F090,15세관람가,15
4443,20101193,2010-F414 ,청소년관람불가,19
4444,20100346,2010-F200,청소년관람불가,19
4445,19910073,91-308,연소자관람불가,19
4446,19860088,86-132,국민학생관람불가,12
4447,19860039,,연소자관람불가,19
4448,19860034,86-66,연소자관람불가,19
4449,19850018,6310,연소자관람불가,19
