,movieCd,typeNm
7068,19820086,장편
7069,20080903,장편
7070,20212391,장편
7071,19760058,장편
7072,19760122,장편
7073,19930061,장편
7074,20080905,장편
7075,19860011,장편
7076,20060143,장편
7077,20090124,장편
7078,19950007,장편
7079,19850026,장편
7080,19600084,장편
7081,19900018,장편
7082,19760094,장편
7083,20060419,장편
7084,20000142,장편
7085,20070391,장편
7086,19860123,장편
7087,19910293,장편
7088,20050056,장편
7089,20100297,장편
7090,19710012,장편
7091,19980144,장편
7092,19950229,장편
7093,20040784,장편
7094,20108103,장편
7095,19980256,장편
7096,20050074,장편
7097,20050136,장편
7098,19598015,장편
7099,19980241,장편
7100,19900359,장편
7101,19790094,장편
7102,20040763,장편
7103,19930339,장편
7104,20050006,장편
7105,19970264,장편
7106,19900300,장편
7107,20060166,장편
7108,19960107,장편
7109,20060091,장편
7110,19930067,장편
7111,19930275,장편
7112,19930299,장편
7113,19900139,장편
7114,19950266,장편
7115,19900343,장편
7116,19900192,장편
7117,19970062,장편
7118,19890083,장편
7119,20050339,장편
7120,20100978,장편
7121,19920388,장편
7122,19890040,장편
7123,19950019,장편
7124,19930009,장편
7125,19950020,장편
7126,19950031,장편
7127,19830079,장편
7128,20040769,장편
7129,19840073,장편
7130,19850100,장편
7131,19930065,장편
7132,20070316,장편
7133,20050191,장편
7134,19820074,장편
7135,19820043,장편
7136,19940217,장편
7137,19970294,장편
7138,20000081,장편
7139,20060030,장편
7140,20040665,장편
7141,20060044,장편
7142,19760109,장편
7143,19860046,장편
7144,19850033,장편
7145,19860041,장편
7146,19740129,장편
7147,19920009,장편
7148,19910029,장편
7149,19300012,장편
7150,19880155,장편
7151,19890023,장편
7152,20081646,장편
7153,19800098,장편
7154,20060165,장편
7155,20000028,장편
7156,20030401,장편
7157,19930377,장편
7158,19930056,장편
7159,19950208,장편
7160,19830052,장편
7161,19730060,장편
7162,19730009,장편
7163,19730051,장편
7164,19900174,장편
7165,20090530,장편
7166,19950158,장편
7167,19940241,장편
7168,19980063,장편
7169,19930328,장편
7170,20060172,장편
7171,19880069,장편
7172,20060178,장편
7173,20081075,장편
7174,20060079,장편
7175,20000324,장편
7176,20050347,장편
7177,19990219,장편
7178,19580034,장편
7179,19810020,장편
7180,20050139,장편
7181,20070080,장편
7182,20100729,장편
7183,19910246,장편
7184,19760103,장편
7185,19750097,장편
7186,19750006,장편
7187,19750038,장편
7188,19950303,장편
7189,19940382,장편
7190,19720027,장편
7191,19940042,장편
7192,20050293,장편
7193,19930283,장편
7194,19850044,장편
7195,20100340,장편
7196,20040800,장편
7197,19840014,장편
7198,20040535,장편
7199,20100692,장편
7200,19900030,장편
7201,19890080,장편
7202,19740153,장편
7203,19830126,장편
7204,19990093,장편
7205,19910086,장편
7206,19930076,장편
7207,19750017,장편
7208,19750015,장편
7209,19900012,장편
7210,19880013,장편
7211,19890013,장편
7212,19890071,장편
7213,19910122,장편
7214,19880043,장편
7215,20101126,장편
7216,19760026,장편
7217,19748147,장편
7218,19730028,장편
7219,20090112,장편
7220,19890051,장편
7221,19799096,장편
7222,19760111,장편
7223,19750043,장편
7224,19900102,장편
7225,19960219,장편
7226,19200004,장편
7227,19890014,장편
7228,19950039,장편
7229,19930036,장편
7230,19880044,장편
7231,19960066,장편
7232,19950272,장편
7233,19760118,장편
7234,19900028,장편
7235,19920004,장편
7236,19820007,장편
7237,19750033,장편
7238,20100237,장편
7239,19980291,장편
7240,19940244,장편
7241,19950361,장편
7242,19760031,장편
7243,19770004,장편
7244,19770065,장편
7245,19820053,장편
7246,19860113,장편
7247,20090878,장편
7248,19990260,장편
7249,19718152,장편
7250,19920058,장편
7251,20090134,장편
7252,19880082,장편
7253,19830004,장편
7254,19810017,장편
7255,19950355,장편
7256,19930090,장편
7257,19940153,장편
7258,19930394,장편
7259,19980253,장편
7260,19950280,장편
7261,20040579,장편
7262,20040557,장편
7263,19970179,장편
7264,19940385,장편
7265,19800093,장편
7266,19930109,장편
7267,19950165,장편
7268,20050338,장편
7269,19790084,장편
7270,19920352,장편
7271,19770094,장편
7272,19760095,장편
7273,19300011,장편
7274,20010102,장편
7275,20040720,장편
7276,20100138,장편
7277,20090663,장편
7278,19760033,장편
7279,19750068,장편
7280,19520022,장편
7281,19950279,장편
7282,19950116,장편
7283,20070418,장편
7284,19930353,장편
7285,20040677,장편
7286,19930300,장편
7287,19980193,장편
7288,20070666,옴니버스
7289,19990241,장편
7290,20050147,장편
7291,19910168,장편
7292,19950251,장편
7293,19950233,장편
7294,19950276,장편
7295,19698050,장편
7296,19850106,장편
7297,19950363,장편
7298,19930393,장편
7299,19760120,장편
7300,20100689,장편
7301,19930114,장편
7302,20050210,장편
7303,19940192,장편
7304,19960272,장편
7305,19930083,장편
7306,19980090,장편
7307,20100740,장편
7308,20050097,장편
7309,19990135,장편
7310,19480030,장편
7311,19760116,장편
7312,20050328,장편
