,movieCd,movieNm,movieNmEn,openDt,repNationNm,genreCd,companys
329,20190741,김복동,My Name Is KIM Bok-dong,20190808,한국,6,한국탐사저널리즘센터
330,20189067,미쓰백,Miss Baek,20181011,한국,5,영화사 배
331,20172469,허스토리,Herstory,20180627,한국,5,(주)수필름
332,20176104,그것만이 내 세상,Keys to the Heart,20180117,한국,7,(주)제이케이필름
333,20159646,밀정,The Age of Shadows,20160907,한국,0,(주)다크서클픽쳐스
334,20102414,조선명탐정 : 각시투구꽃의 비밀,Detective K : Secret of Virtuous Widow,20110127,한국,7,청년필름(주)
335,20070250,해부학 교실,Cadaver,20070711,한국,8,영화사청어람(주)
336,20050342,청연,Blue Swallow,20051229,한국,5,코리아픽쳐스(주)
337,20193450,반도,Peninsula,20200715,한국,0,(주)영화사레드피터
338,20168250,골든슬럼버,Golden Slumber,20180214,한국,4,영화사 집
339,20161725,마스터,Master,20161221,한국,0,영화사 집
340,20145503,검은 사제들,The Priests,20151105,한국,13,영화사 집
341,20134594,두근두근 내 인생,My Brilliant Life,20140903,한국,5,영화사 집
342,20101010,초능력자,Haunters,20101110,한국,9,영화사 집
343,20090904,의형제,Secret Reunion,20100204,한국,5,(주)쇼박스
344,20090077,전우치,Jeon Woochi: The Taoist Wizard,20091223,한국,0,영화사 집
345,20070450,엠,M,20071025,한국,13,프로덕션 엠
346,20070015,그놈 목소리,Voice of a Murderer,20070201,한국,5,영화사 집
347,20060244,우리들의 행복한 시간,Maundy Thursday,20060914,한국,5,(주)엘제이필름
348,20050216,형사 Duelist,The Duelist,20050908,한국,1,웰메이드엔터테인먼트
349,20040576,늑대의 유혹,Romance Of Their Own,20040722,한국,5,(주)싸이더스
350,20040446,그녀를 믿지 마세요,Too Beautiful to Lie,20040220,한국,7,㈜영화사시선
351,20189663,게이트,Gate,20180228,한국,4,삼삼공구 브라더스
352,20113636,네버엔딩 스토리,Never Ending Story,20120118,한국,7,아일랜드픽처스(주)
353,20110303,통증,Pain,20110907,한국,1,(주)트로피엔터테인먼트
354,20119529,적과의 동침,In Love And the War,20110427,한국,5,(주)알지엔터웍스
355,20090237,김씨표류기,Castaway on the Moon,20090514,한국,7,반짝반짝영화사(주)
356,20070379,두 얼굴의 여친,Two Faces Of My Girlfriend,20070913,한국,1,(주)화인웍스
357,20192354,특송,Special Delivery,20220112,한국,4,(주)엠픽처스
358,20183003,서복,SEOBOK,20210415,한국,5,(주)씨제이이엔엠
359,20177552,국가부도의 날,Default,20181128,한국,5,영화사 집
360,20124917,복숭아나무,The Peachtree,20121031,한국,1,구혜선 필름
361,20101399,심장이 뛴다,Heartbeat,20110105,한국,5,(주)오죤필름
362,20180962,지푸라기라도 잡고 싶은 짐승들,BEASTS CLAWING AT STRAWS,20200219,한국,10,(주)비에이엔터테인먼트
363,20174369,변산,Sunset in My Hometown,20180704,한국,5,변산문화산업전문(유)
364,20178982,박열,Anarchist from the colony,20170628,한국,5,(유)박열문화전문회사
365,20161568,마중: 커피숍 난동 수다 사건,GREET,20180517,한국,7,자메이크 필름
366,20151228,공조,Confidential Assignment,20170118,한국,0,(주)제이케이필름
367,20139261,내비게이션,NAVIGATION,20140703,한국,8,(주)리코필름
368,20199882,경관의 피,The Policeman’s Lineage,20220105,한국,4,리양필름(주)
369,20193069,#살아있다,#ALIVE,20200624,한국,5,영화사 집
370,20209304,다만 악에서 구하소서 파이널컷,DELIVER US FROM EVIL FINALCUT,20201028,한국,0,(주)하이브미디어코프
371,20197922,다만 악에서 구하소서,DELIVER US FROM EVIL,20200805,한국,4,(주)하이브미디어코프
372,20179101,공작,The Spy Gone North,20180808,한국,5,(주)영화사 월광
373,20136068,히말라야,The Himalayas,20151216,한국,5,(주)제이케이필름
374,20137048,국제시장,Ode to My Father,20141217,한국,5,(주)제이케이필름
375,20125333,전설의 주먹,Fists of Legend,20130410,한국,5,(주)시네마서비스
376,20124401,신세계,New World,20130221,한국,4,(주)사나이픽처스
377,20113743,댄싱퀸,Dancing Queen,20120118,한국,7,(주)제이케이필름
378,20110313,모비딕,Moby Dick,20110609,한국,10,(주)쇼박스
379,20102415,평양성,Battlefield Heroes,20110127,한국,11,(주)영화사아침
380,20100213,부당거래,The Unjust,20101028,한국,4,필름트레인
381,20119971,끝과 시작,In My End Is My Beginning,20130404,한국,1,(주)수필름
382,20090931,구르믈 버서난 달처럼,Blades of Blood,20100428,한국,2,(주)영화사아침
383,20090156,그림자 살인,Private eye,20090402,한국,13,CJ ENM
384,20071067,슈퍼맨이었던 사나이,A Man Who Was Superman,20080131,한국,5,CJ ENM
385,20070433,행복,Happiness,20071003,한국,5,라이필름
386,20070205,검은 집,Black House,20070621,한국,10,CJ ENM
387,20060100,사생결단,Bloody Tie,20060427,한국,0,(주)엠케이픽처스 
388,19750083,사생결단,At The Risk Of Life,19750801,한국,0,한진흥업주식회사
389,20050232,내 생애 가장 아름다운 일주일,All For Love,20051007,한국,1,(주)두사부필름
390,20050141,천군,Heaven’s Soldiers,20050715,한국,0,(주)싸이더스
391,20050017,달콤한 인생,A Bittersweet Life,20050401,한국,0,(주)영화사봄
392,20040751,"여자, 정혜",This Charming Girl,20050310,한국,5,(주)엘제이필름
393,20040486,마지막 늑대,The Wolf Returns,20040401,한국,7,제네시스픽쳐스(주)
394,20030108,바람난 가족,A Good Lawyer's Wife,20030814,한국,5,(주)명필름
395,20020248,로드무비,Road Movie,20021017,한국,5,(주)싸이더스
396,20020049,YMCA야구단,YMCA Baseball Team,20021002,한국,5,(주)명필름
397,19990084,쉬리,Swiri,19990213,한국,0,강제규필름
398,20090319,오감도,Five Senses Of Eros,20090709,한국,5,데이지엔터테인먼트
399,20151227,아빠는 딸,"Daddy You, Daughter Me",20170412,한국,7,영화사김치(주)
400,20141002,앨리스: 원더랜드에서 온 소년,Alice: Boy from Wonderland,20151210,한국,3,(주)유비콘텐츠
401,20148845,스물,Twenty,20150325,한국,7,(주)영화나무
402,20215601,공조2: 인터내셔날,Confidential Assignment2: International,20220907,한국,0,(주)제이케이필름
403,20184483,퍼펙트맨,Man of Men,20191002,한국,7,(주)맨필름
404,20197092,로망,Romang,20190403,한국,1,(주)제이지픽쳐스
405,20188404,암전,Warning: Do Not Play,20190815,한국,13,주식회사 토닉프로젝트
406,20000100,암전,Running Out Of Time,20000219,홍콩,4,밀키웨이 이미지
407,20182530,극한직업,Extreme Job,20190123,한국,7,(주)어바웃잇
408,20170513,동네사람들,Ordinary People,20181107,한국,0,(주)에이치에스이디
409,20179189,암수살인,Dark Figure of Crime,20181003,한국,4,(주)필름295
410,20157501,극적인 하룻밤,LOVE GUIDE FOR DUMPEES,20151203,한국,1,(주)연우무대
411,20139401,찌라시: 위험한 소문,Tabloid Truth,20140220,한국,4,(주)영화사수박
412,20130561,관능의 법칙,Venus Talk,20140213,한국,5,(주)명필름
413,20121550,개들의 전쟁,"All Bark, No Bite",20121122,한국,0,㈜영화사엠16
414,20124055,아부의 왕,Mr. Xxx-Kisser,20120621,한국,7,(주)황금주전자
415,20110251,풍산개,Poongsan,20110623,한국,5,(주)김기덕 필름
416,20072152,"좋은 놈, 나쁜 놈, 이상한 놈 ","The Good, The Bad, The Weird",20080717,한국,16,(주)다크서클픽쳐스
417,20217167,동백,Dongbaek,20211021,한국,5,(주)해오름이앤티
418,20227352,주연,Ju Yeon,20220929,한국,5,영화사 퐑
419,20199500,뜨거운 피,Hot Blooded,20220323,한국,4,주식회사 고래픽처스
420,20181983,이웃사촌,Best Friend,20201125,한국,5,(주)시네마허브
421,20179205,조선명탐정: 흡혈괴마의 비밀,Detective K: Secret of the Living Dead,20180208,한국,2,청년필름(주)
422,20100353,파괴된 사나이,Man Of Vendetta,20100701,한국,5,아이러브시네마
423,20072057,아버지와 마리와 나,"Like Father, Like Son",20080612,한국,5,이이필름(주)
424,20181167,속물들,The Snob,20191212,한국,5,영화사고래
425,20185201,아빠는 예쁘다,Dad is Pretty,20191121,한국,12,(주)유비콘텐츠
426,20142402,간신,The Treacherous,20150521,한국,2,(주)수필름
427,20150941,악인은 살아 있다,Bad Man,20150716,한국,10,(주)에스에이치필름
428,20223456,당신의 이웃은 친절하지 않다,Oh My God Bless You,20220915,한국,13,(주)빅픽처
429,19990115,캐릭터,Character,19990116,네덜란드,5,퍼스트플루피쳐
430,20226739,고고다이노 극장판: 얼음공룡의 비밀,GOGODINO EXPLORERS MOVIE : FROZEN DINO'S SECRETS,20221005,한국,15,(주)모꼬지
431,20200364,정말 먼 곳,A Distant Place,20210318,한국,5,봄내필름
432,20209926,세자매,Three Sisters,20210127,한국,5,(주)영화사 업
433,20193601,장사리 : 잊혀진 영웅들,Battle of Jangsari,20190925,한국,11,(주)태원엔터테인먼트
434,20176122,안시성,The Great Battle,20180919,한국,2,(주)영화사수작
435,20145182,4등,Fourth Place,20160413,한국,5,국가인권위원회
436,20200523,물방울을 그리는 남자,The Man Who Paints Water Drops,20220928,한국,6,(주)미루픽처스
437,20191242,대전 블루스,"Last Blues, Last Dance",20200423,한국,5,스토리텔러
438,20182466,퀴어영화 뷰티풀,QUEER MOVIE Beautiful,20181006,한국,1,99film
439,20225892,시맨틱 에러: 더 무비,Semantic Error,20220831,한국,1,주식회사 왓챠
440,20144641,판도라,Pandora,20161207,한국,5,(주)씨에이씨엔터테인먼트
441,20136802,카트,Cart,20141113,한국,5,(주)명필름
442,20136312,아빠를 빌려드립니다,Dad for Rent,20141120,한국,7,(주)이스트스카이필름
443,20148381,60만번의 트라이,"One for All, All for One",20140918,한국,6,꼬마프레스
444,20124062,연가시,Deranged,20120705,한국,8,(주)오죤필름
445,20100305,해결사,Troubleshooter,20100909,한국,0,(주)외유내강
446,19820021,해결사,The Trouble-Solving Broker,19820307,한국,5,(주)화천공사
447,20100046,카페 느와르,Cafe Noir,20101230,한국,5,영화사북극성(주)
448,20060420,쏜다,Big Bang,20070314,한국,7,시오필름(주)
449,20060138,강적,Les Formidables,20060622,한국,0,(주)미로비젼
450,20050345,야수,Running Wild,20060112,한국,0,㈜팝콘필름
451,20050332,파랑주의보,My Girl and I,20051222,한국,5,(주)아이필름홀딩스
452,20040484,하류인생,Low Life,20040521,한국,0,태흥영화(주)
453,20030100,여고괴담 세번째 이야기: 여우계단,Wishing Stairs,20030801,한국,8,(주)씨네이천
454,20010007,고양이를 부탁해,Take Care of My Cat,20011012,한국,5,(주)마술피리
455,20000046,나도 아내가 있었으면 좋겠다,I Wish I Had a Wife,20010113,한국,5,㈜싸이더스픽쳐스
456,20110183,"미안해, 고마워",Sorry and Thank You,20110526,한국,5,(주)보리픽쳐스
457,20192101,히트맨,HITMAN: AGENT JUN,20200122,한국,7,베리굿스튜디오(주)
458,20175527,더 펜션,The Pension,20180621,한국,5,(주)조이래빗
459,20165444,괴물들,WRETCHES,20180308,한국,5,(주)케이프로덕션
460,20160522,아기와 나,Baby Beside Me,20171123,한국,5,한국영화아카데미
461,20081132,아기와 나,Baby And Me,20080814,한국,5,(주)프라임엔터테인먼트
462,20136064,해적: 바다로 간 산적,The Pirates,20140806,한국,14,(주)하리마오픽쳐스
463,19720089,일대일,One To One,19720114,한국,0,양지필름
464,20148447,일대일,One on One,20140522,한국,5,(주)김기덕 필름
465,20126001,백야,White Night,20121115,한국,1,(주)시네마달
466,20121072,남쪽으로 간다,Going South ,20121115,한국,1,(주)시네마달
467,20200474,기적,Miracle,20210915,한국,5,(주)블러썸픽쳐스
468,19870108,기적,The Miracle,19721223,미국,1,워너 브러더스 픽쳐스
469,20184621,엑시트,EXIT,20190731,한국,7,(주)외유내강
470,20153444,럭키,LUCK-KEY,20161013,한국,7,(주)용필름
471,20148855,극비수사,The Classified File,20150618,한국,5,(주)제이콘컴퍼니
472,20133322,인간중독,Obsessed,20140514,한국,1,(주)아이언팩키지
473,20136057,소수의견,Minority Opinion,20150624,한국,5,(주)하리마오픽쳐스
474,20124937,감기,Flu,20130814,한국,5,아이러브시네마
475,20126407,가디언즈,Rise of the Guardians,20121129,미국,15,드림웍스 애니메이션
476,20113532,미쓰GO,Miss Conspirator,20120621,한국,0,영화사 도로시(주)
477,20100209,이끼,Moss,20100714,한국,5,(주)시네마서비스
478,20100300,죽이고 싶은,Enemy At The Dead End,20100826,한국,10,(주)펀치볼
479,20080736,강철중: 공공의 적 1-1,Public Enemy Returns,20080619,한국,5,(주)시네마서비스글로벌
480,20080399,트럭,The Truck,20080925,한국,4,(주)싸이더스
481,20070421,권순분여사 납치사건,Kidnapping Granny K,20070912,한국,7,(주)어나더썬데이
482,20070111,아들,My Son,20070501,한국,5,필름있수다
483,20070084,이장과 군수,Small Town Rivals,20070329,한국,7,(주)싸이더스
484,20060338,그해 여름,Once in a Summer,20061130,한국,1,케이엠컬쳐㈜
485,20060277,타짜,Tazza: The High Rollers,20060928,한국,5,(주)싸이더스
486,20060093,국경의 남쪽,Over the Border,20060504,한국,5,(주)싸이더스
487,20050333,왕의 남자,King and the Clown,20051229,한국,5,(주)씨네월드
488,20050189,"이대로, 죽을 순 없다(Short Time)",Short Time,20050818,한국,7,(주)매쉬필름
489,20050076,혈의 누,Blood Rain,20050504,한국,10,(주)싸이더스
490,20040786,공공의 적 2,Another Public Enemy,20050127,한국,5,(주)시네마서비스
491,20040595,"달마야, 서울 가자","Hi, Dharma 2  -Showdown In Seoul",20040709,한국,7,(주)타이거픽쳐스
492,20040441,빙우,Ice Rain,20040116,한국,5,쿠앤필름(주)
493,20030153,영어완전정복,Please Teach Me English,20031105,한국,5,(주)나비픽처스
494,20030052,나비,Mr. Butterfly,20030430,한국,5,(주)태원엔터테인먼트
495,20010094,나비,Nabi-The Butterfly,20011012,한국,9,디프로덕션(주)
496,20020277,해안선,The Coast Guard,20021121,한국,10,(주)엘제이필름
497,20020220,광복절 특사,Jail Breakers,20021120,한국,5,㈜감독의집
498,20020204,라이터를 켜라,Break Out,20020716,한국,7,에이스타스엔터테인먼트(주)
499,20020065,공공의 적,Public Enemy,20020124,한국,4,(주)시네마서비스
500,20010017,무사,Musa-The Warrior,20010906,한국,5,(주)싸이더스
501,20010027,신라의 달밤,Kick The Moon,20010623,한국,7,좋은영화
502,19990067,주유소 습격사건,Attack The Gas Station!,19991002,한국,7,(주)좋은영화
503,19970018,블랙잭,Blackjack,19970913,한국,13,정륭사
504,19850019,차이나타운,Chinatown,19850323,한국,5,(주)삼영필림
505,20149266,차이나타운,Coin Locker Girl,20150429,한국,4,폴룩스픽쳐스(주)
506,20129370,명량,The Admiral: Roaring Currents,20140730,한국,2,(주)빅스톤픽쳐스
507,20136062,하이힐,Man on High Heels,20140603,한국,4,(주)장차앤코
508,20121464,청춘정담,Believe Me,20131121,한국,1,디마엔터테인먼트
509,20119687,정글피쉬2,JungleFish2,20110303,한국,5,KBS
510,19850067,졸업여행,Graduation Journey,19851025,한국,5,(주)삼영필림
511,20136058,무서운 이야기 2,Horror Stories II,20130605,한국,13,(주)수필름
512,20177308,협상,THE NEGOTIATION,20180919,한국,4,(주)제이케이필름
513,20165748,꾼,The Swindlers,20171122,한국,4,(주)영화사두둥
514,20119719,아프리카의 눈물,Tears of Africa,20110324,한국,6,(주)MBC
515,20119507,"사랑한다, 사랑하지 않는다","Come Rain, Come Shine",20110303,한국,1,(주)영화사봄
516,19820019,만추,Late Autumn,20110217,한국,1,(주)에스씨에스엔터테인먼트
517,20112212,만추,Late Fall,19820228,한국,5,(주)동아수출공사
518,20090076,나는 행복합니다,I Am Happy,20091126,한국,5,블루스톰(주)
519,20060015,백만장자의 첫사랑,A Millionaire’s First Love,20060209,한국,1,(주)에스씨에스엔터테인먼트
520,20040775,키다리 아저씨,Daddy-Long-Legs,20050114,한국,5,웰메이드엔터테인먼트
521,20040586,돌려차기,Spin Kick,20040723,한국,7,(주)씨네이천
522,20210029,말아,ROLLING,20220825,한국,5,왓에버웍스
523,20217391,소피의 세계,Sophie's World,20220303,한국,5,마름모필름
524,20139981,캐치미,Steal My Heart,20131218,한국,7,(주)소넷엔터테인먼트
525,20124082,미스터 고,Mr. Go,20130717,한국,7,(주)덱스터필름
526,20101190,수상한 이웃들,Funny Neighbors,20110414,한국,5,타임스토리그룹(주)
527,20207498,평평남녀,Unboxing Girl,20220428,한국,5,브릿지 프로덕션
528,20191282,소설가 구보의 하루,Sisyphus's vacation,20211209,한국,5,영화사 다동극장
529,20199883,오케이 마담,OK! MADAM,20200812,한국,7,영화사올(주)
530,20191107,팡파레,Fanfare,20200709,한국,5,디케이 프로덕션
531,20181205,영하의 바람,Sub-zero Wind,20191114,한국,5,비밀의화원
532,20181168,메기,Maggie,20190926,한국,13,국가인권위원회
533,20173991,얼굴들,Possible Faces,20190124,한국,5,(주)시네마달
