num,movie,sentence,score
186,귀를 기울이면,"일본 감성을 느끼고 싶을 때 마다 찾아보는 영화이다.잔잔하고 담담한 일본의 풍경 속 여고생의 평범함 일상을 담아내며 그 평범함 속 작은 인연을 만나 운명으로 발전 시켜나가는 스토리가 내겐 인상깊게 다가왔다.  이 영화를 보면서 인연이라면 천리 밖에서도 만날 수 있지만, 인연이 아니라면 마주보고도 만나지 못한다는 말이 떠올랐다. 서로가 같은 학교에서 지내고 있었지만 서로를 알지 못하다가 책이라는 매개물로 인연이 닿아 운명으로 바뀌는 것이 낭만적이다.잔잔하고 운명적인 만남이 있는 영화를 원한다면 이 영화를 추천한다.",10
187,20세기 소녀,아련한 첫사랑의 추억이 물씬 느껴져요 마지막이 슬프네요 ,8
188,리멤버,지금도 앞으로도 생각해야할 주제를 다룬 영화,10
189,나를 죽여줘,정말 모두가 한번은 봤으면 하는 영화. 배우들 연기력이 소름이었어요,10
190,인생은 아름다워,여운이 가시질 않네요~ 연기도 음악도 감동도 너무 좋았어요~,10
191,정직한 후보2,이제 그만 하자..,1
192,20세기 소녀,클리셰 범벅이나 그렇게 재밌지도…,1
193,늑대사냥,이것도 영화라고 만들었나..??,2
194,늑대사냥,이것도 영화라고 만들었나..??,2
195,블랙 아담,별 주기가 아까운 영화임,2
196,비상선언,테러범 죽고 나서 영화가 재미없어짐 … 너무 질질 끌었음 … ,2
197,극장판 짱구는 못말려: 수수께끼! 꽃피는 천하떡잎학교,청춘 한 명 위로받고 왔습니다 ,10
198,나를 죽여줘,모두가 꼭 보길 바라는 유일한 영화,10
199,20세기 소녀,첫사랑이 연상되는 영화..주연남의 성숙미 반에반도 못미치고. 조연남보다 눈치 없고. 주연남 보다 좋아한다고 말할수 없고. 오토바이도 없었지만. 아직도 이런 영화를 볼때마다 너가 생각나는건 . 첫사랑이어서 인가보다. 사귄적도 없고 상처만 주고. 주정만 부린게 무엇이겠냐 마는. . 그래도 이런영화 볼때마다 아직도 생각나는건..  짝사랑일지라도. 그 당시의 나의 행동이 창피함일지라도.표현도 제대로 못한 바보일지라도.. 그래도 그 멍청했던 기억이. . 기억하고 싶지 않은 과거가 아닌 추억으로 남는건.. 나의 첫사랑이서인가보다... 은희야. 00학번. 아직도 너와 첫만남이 기억난다. ,10
200,20세기 소녀,"눈물 또르르 흘리면서 보는데 진짜 결말이 왜 이렇게 되는지… 차라리 열린 결말로 끝나면 좋았을 텐데 굳이…? 너무 급전개라 당황했아와요… 안돼 운호 돌려줘요 아 진짜 돌려줘요… 운호 보라 왤케 슬픈 서사만 가득한지 근데 또 진짜 짜증나는 게 마지막 운호 나오는 영상이 너무 이쁘고.. 연출이 너무 잘 돼 있고… 그냥…. 진짜 저는 또 과몰입하고 현생을 포기해야겠죠 근데 이건 진짜 아닌 것 같애요 제발 구라라고 해줘요 진짜 제발 운호 살려내줘요 진짜로 우리 이러지 말아요 진짜… 보라가 공명님 보고 우는 장면 저거 혹시 나? 요즘 세상 운호라는 이름 흔하지 않은데 한 번 들리면 보라처럼 울어버릴 것 같아요 너무나 잘 봤다고 생각이 들지만… 이건 아니잖아요… 하지만 너무 재밌어서 양심상 별.. 다 드리긴 하는데 근데 진짜 끝이 너무 급전개라 그렇게 집중이 되진 않은 것 같아요. 마지막 장면은 너무 슬프고 아름다웠지만.. 매일 공감 안되는 글로만 역설이라는 표현을 알다가 제가 깊이 공감하면서 느낀 작품은 처음이네요.. 다음 작품에서도 좋은 분위기, 좋은 배우들… 그리고 완벽한 결말.. 부탁드려요……….. 사랑합니다……… 운호야 사랑한다 돌아와 ",10
201,20세기 소녀, ‘첫사랑은 이루어지지 않는다’  대충 예상은 하고 봤으나 결말이 슬프다ㅜㅜ ,10
202,늑대사냥,내가 고어물을 좋아해서 그런가내용이 쫌 그지같긴 해도진짜잼있게 봤는데  평이 안좋구나ㅋ기,10
203,블랙 아담,DC영화중 가장 퀄이 좋다,9
204,인생은 뷰티풀: 비타돌체,영어를 몰라도 김호중님이 노래하는거 가만히 듣고있으면 이해가되고 감동도 됩니다 엄청난 실력파~~~,10
205,인생은 아름다워,"옹성우를 좋아하는 아줌마입니다.역쉬 아이돌의 춤,노래는 선이 다름. 배우들의 합이 너무 좋았음.감동^^",10
206,리멤버,감동적이고 재밌습니다!,10
207,20세기 소녀,어느새 40대가 되버린 83년생.. 1999년 17살 아련한 첫사랑의 기억....,10
208,리멤버,정치적반일선동영화네요,2
209,육사오(6/45),거기서 맷돼지가 왜나와?,6
210,스타게이저: 아스트로스코프,"정말 감동적이고, 계속 보고 싶은 영화에요.정말 재밌고 콘서트를 조금이라도 보여줘서 감사하고,인터뷰로 속마음을 볼 수 있어서 좋았어요",10
211,20세기 소녀,그냥 보세요… 눈물이 하염 없이 나오고… 나의 소녀시대 같은 풋풋한 청춘물 좋아하시면 매우매우매우 추천… ,10
212,자백,"한국 영화 기대 안하고 본지 오래됐는데 간만에 나온 수작 스토리, 연기력 모두 좋다",10
213,20세기 소녀,풋풋하구 아름답지만 마무리가 좀 아쉽다,9
214,공조2: 인터내셔날,ㅋㅋㅋ뻘하게 웃김ㅋㅋㅋ진선규씨 연천ㅎㅎ김원해님 와 스타일링ㅋㅋㅋ넘 멋져요ㅎㅎ넘 잼있게 봤음ㅋㅋㅋ,10
215,늑대사냥,이게 영화임? 보는 내내 얼굴 찌푸리고 끝남비싼 배우들 써가면서 개똥영화를 만들어놨네 ,1
216,20세기 소녀,유정이 덕분에 별 두개 더 받는거임,6
217,20세기 소녀,"영상미, Ost 정말 더할나위없이 좋았지만결말을 너무 허무하게 낸 느낌이네요.재밌게 보다가 마지막 부분에서수준이 팍 낮아지는 느낌이네요.",3
218,늑대사냥,80년대 고어무비 보는줄.. 망할수밖에 없는 영화라는 생각이 들었다.,2
219,리멤버,재미없음..어거지 설정에 엉성한 내용,1
220,리멤버,재미없음..어거지 설정에 엉성한 내용,1
221,리멤버,재미없음..어거지 설정에 엉성한 내용,1
222,리멤버,재미없음..어거지 설정에 엉성한 내용,1
223,리멤버,재미없음..어거지 설정에 엉성한 내용,1
224,리멤버,재미없음..어거지 설정에 엉성한 내용,1
225,늑대사냥,피튀고 피분수 나옴...좀비 잡는 고어물 같은거 좋아하면 볼만함... 잔인한거 싫어하면 안맞을것임.평점7~8점은 될듯함...너무 낮게 준거같아 평점조절용으로 9점준다..,9
226,늑대사냥,재미가...없네요 잔인하기만 하네요 엑스맨과 마녀의 짬뽕느낌? ,4
227,20세기 소녀,김유정 연기 잘해요 변우석 계속 눈에 띄네요 좋아요,10
228,굿모닝 에브리원,감동과 재미가 있는 힐링영화,9
229,탑건: 매버릭,최고네요 두고두고 생각납니다,10
230,20세기 소녀,잘 보았어요 풋풋하네요 ㅎㅎ,10
231,늑대사냥,별점 이정도 낮을 이유가 없는데. 일단 스토리가 초반 시작 예상하고 너무 달라서 반전. 하지만 중간부터 개연성은 쭉 이어지는데? 잔인해서 싫다? 지금까지 어설펐던 한국 영화보다 100% 나음. 모든 장면 상당히 자연스럽게 죽이고 수준급으로 발전한 모습 만족함. 그래도 아직 10% 부족. 특히 형사반장 죽일때는 갑자기 약해진 알파..고질적인 한국 스토리 이어가기 위한 억지. 2편 너무 기대됨.,10
232,늑대사냥,밑도끝도없이 개같은영화배우들이 아깝다에라이 쓰레기필름,1
233,공조2: 인터내셔날,와! 이젠 마블이나 D.C보다 한국영화인가? 블랙아담따위보다 백배는 재미있다. 믿고보는 유해진과 현빈 조합ㅋㅋ,10
234,20세기 소녀,순수하고 이뻤던 20세기를 볼수있어서 좋았어용~,10
235,20세기 소녀,클리셰 범벅이지만 역시 고전이 짱이지ㅋㅋㅋㅋ 마 이게 K-청춘드라마다!!!! 노윤서 존예,8
236,늑대사냥,나름 볼만 합니다. 평점 보정용으로 점수 드려요~,9
237,공조2: 인터내셔날,쓰리도 나왔으면 좋겠다ㅠㅠ,10
238,인생은 아름다워,음악 선곡은 좋았으나 편곡 수준이 낮아서 아쉽다 ,6
239,아야와 마녀,평점이..다 알바인가요ㅠㅠ? 전 시간 버렸다고 생각했는데.... 지브리 좋아하시는 분들이 보면 좀 실망하실듯,1
240,20세기 소녀,진짜 너무 너무 재밌었요 완전 추천!!!,10
241,리멤버,역사를잊은민족에겐미래가없다,10
242,프린세스 아야,아무리 아이디어가 없어도 그렇지 갑자기 결말이 정글북???? ,4
243,에브리씽 에브리웨어 올 앳 원스,제작진의 재기발랄한 상상력과 연출이 놀라워서 정말 재미있게 봤습니다. 다만 몇몇 장면은 좀 빼면 좋겠네요...(덜렁덜렁),9
244,깡패 수업,박중훈 멋있었다...,8
245,20세기 소녀,진짜 슬프지만 재밌음 변우석 얼굴 미쳤고 그 시대의 배경이 너무 이뻤음 물론 그땐 안태어났지만ㅋ,10
246,한나,소재나 설정은 좋았는데 진짜 뭔가 한 방이 없고 중간에 늘어지는 부분도 있고 마지막도 아쉽고..,5
247,정직한 후보2,진짜 노잼이다... 정직한후보1보고 괜찮아서 보는건데 영화관가서 절대보지마세요 ,2
248,몸 값,스토리 신선하고 연출이나 배우들 연기도 좋고 넷플에 갔어도 잘됐을 드라마인듯,10
249,자백,오...끝까지 몰입해서 봤습니다. 시나리오 정말 탄탄해요. 연기도 잘하고....원작도 궁금해지는,9
250,늑대사냥,서인국 팬심으로도 끝까지 못보겠어...ㅠㅠ 인국아 드라마 찍자!,2
251,가을 우체국,보아가 그래도 김태희 보다는 연기를 잘했네요~,6
252,범죄도시2,단순하고 직진하는 스토리 + 시원시원 + 실없는 개그,10
253,페이퍼맨,"어두운데 밝은 영화,감동이 있음",10
254,모럴센스,"남주 재섭서서 1점,  개판 스토리에 1점",1
255,늑대사냥,고어 좋아하면 재밌게 볼만함,10
256,육사오(6/45),부담없이 즐길 수 있는 간만의 수작 인정,10
257,극장판 짱구는 못말려: 수수께끼! 꽃피는 천하떡잎학교,진짜 레전드 극장판 입니다 ㅠㅠ너무 재밌었어요 ㅠ ,10
258,에브리씽 에브리웨어 올 앳 원스,진짜 지루하고 재미없음. 이거 재미있다고 하는사람들은 &amp;#39;어 저기 저 장면 어디 나온건데? 여기 썼네? 유쾌하다!&amp;#39; 이렇게 느끼면서 아는척 하는거에 우월감 느끼는 사람들인듯. 장황한 연출은 신선함은 없고 요즘 놀림 당하는 중국전통 무술로 미국인들 때려 눕히는 설정이 참 기가막힘. 심오한 척 하면서 인생의 깨달음을 주려하는데 꼴사납다. ,4
259,공조2: 인터내셔날,전편 보다 유머는 확실히 늘었음. 부분적으로 민망할 정도로 유치한 대목이 있지만 전반적으로 유쾌함. 액션은 화끈함. 뉴욕 시가지에서의 총격씬으로 완벽하게 기선제압 함.,8
260,정직한 후보2,가볍게 보기 좋았어요ㅡ,8
261,정직한 후보2,재밋어요 1보다는 좀 기대보다 낮은 듯,10
262,블랙 아담,"솔직히 말해서 기대 이하. 아니 완전 실망함디씨 특유의 어두침침한 맛도 없고, 캐릭터 서사도 부족하고 전개가 다소 빠름. 그래서 그런지 영화 자체가 무게감이 가볍게 느껴짐. 스토리가 재미 없기도 하고 전개도 너무 뻔해서 영화 보는 내내 지루했음. 중후반부에는 감동적이지도 않은 오글거리는 대사가 많았음. 배우도 비싼 배우 쓰고 cg에 돈도 좀 쓴 것 같은데 열화는 별로. 비싼 식재료로 맛없는 요리를 만들었음 굳이굳이 영화관까지 가서 시간 쓰고, 돈 써서 볼 영화는 아님. 나중에 티비에서 하면 틀어놓고 딴거 할 듯",4
263,늑대사냥,한국영화가 이정도로 잔인하게 개봉했다는 것에만 만족.. ,1
264,정직한 후보2,"속편 치고는 잘 나온거 같은데, 실지명을 써서 그런가 영화에 감정 섞어서 보신 분들이 많네요. 역시 이런 정치 관련 영화는 가명을 써야합니다.",6
265,리멤버,메시지는 좋았으나 너무 지루하고 재미가 없었어요 ,1
266,신 에반게리온 극장판,결말이 만족스럽진않은데 완결지은서에 의미를 둠,9
267,자백,연기대결 쩌네영 볼만합니다,10
268,자백,원작처럼 제일 중요한 장면은 마지막까지 끌고 갔었어야지 친절하게 관객한테 미리 알려주네요. 김새는 포인트가 있음. 원작 그대로만 만들어도 최소 별 4개 이상일텐데,6
269,리멤버,"클리셰에, 그나마도 원작이 있는 리매이크. ",3
270,에브리씽 에브리웨어 올 앳 원스,지금 내 인생은 내가 원한 것의 실현,10
271,4DX 문유,신선한 시도였음. 상영시간이 조금 더 짧고 임팩트 있어도 좋지 않았을까? 하는 생각.,6
272,자백,"시작부터 영화끝날때까지 몰입도쭉~~ 팽팽한긴장감,   역시 배우분들 연기최고이십니다!!너무재밌게잘봤습니다!!",10
273,20세기 소녀,풍운호는 왜 죽었는지 궁금하네,10
274,늑대사냥,처음에 오 재밌는데 하면서 보는데 20분후부터 끝날때까지 진짜 역겨웠음..ㅋ스토리가..진짜 남편이랑 같이 갑자기? 이 말을 제일 많이함,1
275,선과 악의 학교,괜찮았는데? 볼거리많고~ 스토리야 뭐.. ,8
276,공조2: 인터내셔날,인물하나 더해서 남자의리 강조하는 이 이야기야말로 피끓는 남자 이야기지요!!! 1에 이어 더욱 집중력 높이는 공조2 칭찬하겠시요~ㅋㅋ 공조3 기대하겠씁네다!!!  또한 윤아의 자연스런 연기도 좋고 새로운 캐스팅이 만점입니다. 다음엔 윤계상 플러스하면 정점을 찍지 않을까 싶네요 ^^  아쉬운건 현빈과 유해진의 친밀함을 좀더 극적으로 만들었음 합니다. 남북이지만 1에서 엄청 큰일을 치뤘는데 그정도면 죽고 못사는 정도의 우정은 보여야 할듯하네요!!  담엔 북한에서 공조합시다!!,10
277,블랙 아담,연출만 좋았어요  스토리도 조금 부실하고 + 꼬맹이 연기도 많이 어색했어요,6
278,브레이브 원,정당한 살인은 죄가 아니다. 영화니까.  ,10
279,헌트,박수받을만합니다앞으로화팅,10
280,리멤버,역시  명배우들이다이성민의연기 대박이다뭔가  끝엔 가슴한구석이 찌릿하다극장에서 꼭  보시길~,9
281,에브리씽 에브리웨어 올 앳 원스,이영화는 마음이 심장옆에 존재를 드러내는 진화다,10
282,늑대사냥,서인국이랑 형사들 싸울때 재미있었는데 프랑켄슈타인 뭔데,1
283,공조2: 인터내셔날,현빈이 현빈한 영화  조아요,7
284,공조2: 인터내셔날,충분히 재미있음. 상업영화 라면 재밌는게 장땡이다,10
285,한산: 용의 출현,노량 죽음의 바다도 기대하겠습니다,9
286,자백,스포일지 모르지만  소지섭씨의 또다른 연기,10
287,선과 악의 학교,엥 좀유치하다 싶은데 평소 다른영화도 오 괜찮네 오 재밌네 근데 좀 별로 ~ 만 끝내는사람이면 간단히 재밌게 볼만함 ㅎㅎㅎ 여주 패션쇼 보는재미도 있고 마법 동화얘기같음!,8
